"행정구역별(읍면동)","연령별","항목","단위","2021 년","2022 년","2023 년","2024 년",
"동인천동","55~59세","내국인_성비","","","","138.4","140.2",
"동인천동","60~64세","총인구(명)","","","","579","587",
"동인천동","60~64세","총인구_남자(명)","","","","312","321",
"동인천동","60~64세","총인구_여자(명)","","","","267","266",
"동인천동","60~64세","총인구_성비","","","","116.9","120.7",
"동인천동","60~64세","내국인(명)","","","","540","550",
"동인천동","60~64세","내국인_남자(명)","","","","296","306",
"동인천동","60~64세","내국인_여자(명)","","","","244","244",
"동인천동","60~64세","내국인_성비","","","","121.3","125.4",
"동인천동","65~69세","총인구(명)","","","","552","579",
"동인천동","65~69세","총인구_남자(명)","","","","275","295",
"동인천동","65~69세","총인구_여자(명)","","","","277","284",
"동인천동","65~69세","총인구_성비","","","","99.3","103.9",
"동인천동","65~69세","내국인(명)","","","","531","557",
"동인천동","65~69세","내국인_남자(명)","","","","267","287",
"동인천동","65~69세","내국인_여자(명)","","","","264","270",
"동인천동","65~69세","내국인_성비","","","","101.1","106.3",
"동인천동","70~74세","총인구(명)","","","","398","420",
"동인천동","70~74세","총인구_남자(명)","","","","190","212",
"동인천동","70~74세","총인구_여자(명)","","","","208","208",
"동인천동","70~74세","총인구_성비","","","","91.3","101.9",
"동인천동","70~74세","내국인(명)","","","","383","407",
"동인천동","70~74세","내국인_남자(명)","","","","184","206",
"동인천동","70~74세","내국인_여자(명)","","","","199","201",
"동인천동","70~74세","내국인_성비","","","","92.5","102.5",
"동인천동","75~79세","총인구(명)","","","","340","333",
"동인천동","75~79세","총인구_남자(명)","","","","147","146",
"동인천동","75~79세","총인구_여자(명)","","","","193","187",
"동인천동","75~79세","총인구_성비","","","","76.2","78.1",
"동인천동","75~79세","내국인(명)","","","","335","326",
"동인천동","75~79세","내국인_남자(명)","","","","145","142",
